201310130725,24.974046153846235
201310130720,24.96623076923085
201008230345,24.87680000000002
201310130715,24.875876923077
201008230340,24.85856923076925
201310130730,24.836676923077
201008230350,24.792000000000016
201310130710,24.75844615384624
201008230355,24.69713846153848
201008230400,24.60964615384617
201008230335,24.605446153846174
201310130735,24.60150769230777
201310130705,24.581092307692384
200905260115,24.562707692307704
200905260110,24.51749230769232
201008230405,24.51633846153848
200905260120,24.419338461538477
201008230410,24.393692307692326
200905260105,24.37486153846155
201310130700,24.33024615384624
201310130740,24.31420000000008
201008230415,24.26132307692309
200905260100,24.193753846153857
200905260125,24.16780000000001
201008230330,24.120015384615403
201008230420,24.08256923076925
201310130655,24.04652307692316
201310130745,23.94932307692316
201008230425,23.849200000000017
200905260055,23.77512307692309
201310130650,23.740430769230848
200905260130,23.73536923076924
201008230430,23.49172307692309
201310130750,23.46116923076931
201008230325,23.4511230769231
201310130645,23.425846153846237
200905260050,23.384707692307707
200905260135,23.203707692307702
201008230435,23.12653846153848
201310130640,23.11932307692316
200905260045,22.993169230769244
201310130635,22.81189230769239
201310130755,22.78043076923085
200905260140,22.758907692307705
201008230440,22.63169230769233
201008230320,22.63046153846156
200905260040,22.619046153846167
201310130630,22.47763076923085
200905260145,22.328538461538475
200905260035,22.16656923076924
201310130625,22.12066153846162
201008230445,22.10406153846156
201310130800,22.00312307692316
200905260150,21.890507692307704
201310130620,21.73772307692316
201008230315,21.669338461538484
200905260030,21.607353846153856
201008230450,21.599215384615405
201310130805,21.407476923077
201310130615,21.31796923076931
200905260155,21.244938461538474
201008230455,21.20556923076925
200905260025,21.00646153846155
201310130610,20.87155384615393
201310130810,20.79910769230777
201008230500,20.76750769230771
201008230310,20.737846153846174
201310122130,20.564861538461617
201310122135,20.55583076923085
201310122125,20.533107692307773
201310122140,20.52696923076931
201310122120,20.473246153846237
201310122145,20.464246153846236
200905260020,20.428830769230785
201310122115,20.395246153846237
201310122150,20.393723076923155
201310130605,20.35706153846162
201310122155,20.29476923076931
201310122110,20.239738461538543
201310130815,20.17492307692316
201310122200,20.150984615384697
201310122105,19.972215384615467
200905260015,19.87995384615386
201310122205,19.86884615384623
201310130600,19.779876923077005
201008230505,19.754692307692324
201008230305,19.75056923076925
201310130820,19.58664615384623
201310122100,19.566876923077004
201310122210,19.53493846153854
200905260010,19.49263076923078
200905260005,19.29296923076924
201310130555,19.171092307692387
200905260200,19.149969230769244
201310122215,19.137492307692384
200905260000,19.09858461538463
201310122055,19.09430769230777
201310130825,19.01978461538469
201008230300,18.79296923076925
201310122220,18.72240000000008
201107140840,18.60430769230772
201107140845,18.590753846153877
201107140835,18.56495384615388
201310130830,18.56003076923085
201107140850,18.55001538461541
201310130550,18.54656923076931
201310122050,18.538892307692382
200905252355,18.50189230769232
201107140830,18.491461538461564
201107140855,18.478261538461563
201008230510,18.457400000000018
201107140825,18.392046153846184
201107140900,18.38730769230772
201310122225,18.27306153846162
201107140820,18.25158461538464
201107140905,18.191769230769257
201310130835,18.158307692307773
201107140815,18.10461538461541
201107140910,17.98687692307695
200905252350,17.965507692307707
201107140810,17.95720000000003
201310130545,17.90969230769239
201310122045,17.89980000000008
201107140915,17.810507692307716
201008230255,17.80766153846156
201107140805,17.800138461538488
201310122230,17.757923076923156
201310130840,17.747246153846234
201107140920,17.67941538461541
200808070545,17.67020000000001
200808070550,17.669923076923087
200808070540,17.669138461538466
200808070535,17.668092307692316
200808070530,17.66604615384616
200808070555,17.65907692307693
200808070525,17.63053846153847
200808070600,17.611569230769238
201107140800,17.59195384615387
201107140925,17.555692307692336
201107140755,17.49295384615387
200808070605,17.4349076923077
201107140930,17.42960000000003
200808070520,17.412953846153854
200905252345,17.395400000000013
201310130845,17.341246153846235
201107140750,17.33196923076926
200808070610,17.251200000000008
201107140935,17.249630769230798
201310122235,17.237046153846237
201007141430,17.221369230769252
201310130540,17.220153846153927
201007141425,17.21695384615387
201007141435,17.214107692307714
201310122040,17.194846153846235
201007141440,17.19258461538464
201007141420,17.180046153846174
201007141445,17.144507692307716
201107140745,17.11784615384618
201007141415,17.095507692307716
200808070615,17.092938461538466
201008230515,17.067846153846173
201107140940,17.039892307692337
201007141450,17.01769230769233
201310130850,16.969969230769312
200808070620,16.964615384615392
201007141410,16.950784615384634
200808070515,16.950753846153855
201008230250,16.948230769230793
201107140740,16.86284615384618
200905252340,16.846876923076934
200808070625,16.837061538461544
201007141455,16.773846153846176
201107140945,16.766923076923103
201007141405,16.686476923076945
201310122240,16.686323076923156
201108260600,16.686307692307725
201108260555,16.66753846153849
201108260605,16.629692307692338
200808070630,16.6139076923077
201108260550,16.604907692307723
201310130855,16.598923076923157
201107140735,16.542600000000025
201109061910,16.54035384615388
201310130535,16.530384615384694
201108260545,16.50886153846157
201109061905,16.501030769230802
201007101855,16.471661538461564
201007101900,16.451815384615408
200905252335,16.44923076923078
201007141500,16.44203076923079
201007101850,16.439707692307717
201109061915,16.43536923076926
201107140950,16.426892307692334
201310122035,16.424384615384696
201108260540,16.372646153846183
201007101845,16.35606153846156
200808070510,16.321215384615392
201109061920,16.289876923076953
201109061900,16.268184615384644
201108260610,16.2500307692308
201310130900,16.24469230769239
201109061930,16.240923076923107
201109061935,16.227769230769262
201109061925,16.2270307692308
200808070635,16.21576923076924
201007141400,16.209369230769255
201007101840,16.19289230769233
201109061940,16.190307692307723
201007101905,16.178953846153867
200905252330,16.174615384615397
201008230245,16.145600000000023
201108260535,16.13435384615388
